Date,High,Low,Open,Close,Volume,Adj Close
2019-01-25,7174.56005859375,7111.08984375,7128.18017578125,7164.85986328125,2440840000,7164.85986328125
2019-01-28,7086.2998046875,7034.25,7075.009765625,7085.68017578125,2435480000,7085.68017578125
2019-01-29,7092.2900390625,7011.47021484375,7087.490234375,7028.2900390625,2089690000,7028.2900390625
2019-01-30,7201.31005859375,7065.56982421875,7094.7900390625,7183.080078125,2544050000,7183.080078125
2019-01-31,7303.1201171875,7205.9501953125,7208.169921875,7281.740234375,2918710000,7281.740234375
2019-02-01,7299.93994140625,7243.41015625,7256.3701171875,7263.8701171875,2383430000,7263.8701171875
2019-02-04,7348.22998046875,7261.06982421875,7266.27978515625,7347.5400390625,2099470000,7347.5400390625
2019-02-05,7408.68017578125,7355.35986328125,7356.33984375,7402.080078125,2265520000,7402.080078125
2019-02-06,7410.77001953125,7346.72021484375,7400.43994140625,7375.27978515625,2167130000,7375.27978515625
2019-02-07,7336.740234375,7235.0498046875,7316.5,7288.35009765625,2295080000,7288.35009765625
2019-02-08,7299.43994140625,7225.14013671875,7232.2998046875,7298.2001953125,2086260000,7298.2001953125
2019-02-11,7343.56005859375,7290.02978515625,7327.3701171875,7307.89990234375,1897800000,7307.89990234375
2019-02-12,7419.43017578125,7349.7998046875,7358.85009765625,7414.6201171875,2124330000,7414.6201171875
2019-02-13,7461.66015625,7413.83984375,7437.4599609375,7420.3798828125,2093800000,7420.3798828125
2019-02-14,7454.419921875,7375.7099609375,7390.25,7426.9501953125,2103370000,7426.9501953125
2019-02-15,7477.27978515625,7440.259765625,7468.56982421875,7472.41015625,2257750000,7472.41015625
2019-02-19,7507.7900390625,7450.27001953125,7450.75,7486.77001953125,2120790000,7486.77001953125
2019-02-20,7513.7001953125,7455.25,7490.31005859375,7489.06982421875,2181760000,7489.06982421875
2019-02-21,7485.75,7430.89013671875,7475.41015625,7459.7099609375,2119080000,7459.7099609375
2019-02-22,7527.5400390625,7479.009765625,7481.6298828125,7527.5400390625,2417680000,7527.5400390625
2019-02-25,7602.68994140625,7551.60986328125,7585.2998046875,7554.4599609375,2363140000,7554.4599609375
2019-02-26,7573.22021484375,7524.31005859375,7535.2900390625,7549.2998046875,2257710000,7549.2998046875
2019-02-27,7562.2900390625,7485.39013671875,7526.419921875,7554.509765625,2423360000,7554.509765625
2019-02-28,7561.89990234375,7516.47998046875,7533.31005859375,7532.52978515625,2647080000,7532.52978515625
2019-03-01,7603.0400390625,7540.75,7587.4501953125,7595.35009765625,2463190000,7595.35009765625
2019-03-04,7643.66015625,7501.56005859375,7636.6201171875,7577.56982421875,2569590000,7577.56982421875
2019-03-05,7598.66015625,7543.5400390625,7582.2900390625,7576.35986328125,2142610000,7576.35986328125
2019-03-06,7579.02001953125,7499.8701171875,7575.3798828125,7505.919921875,2242810000,7505.919921875
2019-03-07,7489.080078125,7397.18994140625,7483.7900390625,7421.4599609375,2440840000,7421.4599609375
2019-03-08,7411.52001953125,7332.919921875,7334.35009765625,7408.14013671875,2245430000,7408.14013671875
2019-03-11,7558.22998046875,7442.39990234375,7442.56005859375,7558.06005859375,2226950000,7558.06005859375
2019-03-12,7611.1298828125,7560.4599609375,7571.85009765625,7591.02978515625,2161400000,7591.02978515625
2019-03-13,7677.06982421875,7619.4599609375,7621.3798828125,7643.41015625,2366350000,7643.41015625
2019-03-14,7653.10009765625,7627.02001953125,7644.7900390625,7630.91015625,2176510000,7630.91015625
2019-03-15,7714.9599609375,7652.0400390625,7658.41015625,7688.52978515625,3447190000,7688.52978515625
2019-03-18,7737.669921875,7677.740234375,7696.3798828125,7714.47998046875,2274490000,7714.47998046875
2019-03-19,7767.89013671875,7699.14990234375,7747.39990234375,7723.9501953125,2433160000,7723.9501953125
2019-03-20,7779.240234375,7674.0400390625,7721.9501953125,7728.97021484375,2446630000,7728.97021484375
2019-03-21,7850.10986328125,7705.43017578125,7705.43017578125,7838.9599609375,2483580000,7838.9599609375
2019-03-22,7817.830078125,7642.56982421875,7800.25,7642.669921875,2490730000,7642.669921875
2019-03-25,7662.3798828125,7579.2900390625,7618.97998046875,7637.5400390625,2130230000,7637.5400390625
2019-03-26,7738.169921875,7649.2099609375,7700.0,7691.52001953125,2068900000,7691.52001953125
2019-03-27,7712.83984375,7582.08984375,7702.0498046875,7643.3798828125,2221650000,7643.3798828125
2019-03-28,7689.16015625,7619.81982421875,7660.06982421875,7669.169921875,1902060000,7669.169921875
2019-03-29,7733.6201171875,7688.509765625,7726.7099609375,7729.31982421875,2283470000,7729.31982421875
2019-04-01,7831.4501953125,7777.08984375,7800.240234375,7828.91015625,2198050000,7828.91015625
2019-04-02,7854.919921875,7811.27978515625,7824.60986328125,7848.68994140625,2110100000,7848.68994140625
2019-04-03,7938.259765625,7870.89990234375,7891.18017578125,7895.5498046875,2487210000,7895.5498046875
2019-04-04,7917.64990234375,7844.9599609375,7894.259765625,7891.77978515625,2134200000,7891.77978515625
2019-04-05,7940.4501953125,7909.14013671875,7914.509765625,7938.68994140625,2148730000,7938.68994140625
2019-04-08,7955.89990234375,7891.85009765625,7924.89013671875,7953.8798828125,2069190000,7953.8798828125
2019-04-09,7945.5498046875,7897.60986328125,7924.77001953125,7909.27978515625,2067570000,7909.27978515625
2019-04-10,7965.330078125,7916.89990234375,7922.72998046875,7964.240234375,1998280000,7964.240234375
2019-04-11,7975.2001953125,7933.41015625,7975.2001953125,7947.35986328125,1956840000,7947.35986328125
2019-04-12,7992.08984375,7952.60986328125,7984.14990234375,7984.16015625,1955290000,7984.16015625
2019-04-15,7993.330078125,7933.56005859375,7987.16015625,7976.009765625,1816920000,7976.009765625
2019-04-16,8017.56005859375,7978.81005859375,8000.56982421875,8000.22998046875,2095330000,8000.22998046875
2019-04-17,8052.39990234375,7973.3798828125,8044.97021484375,7996.080078125,2290690000,7996.080078125
2019-04-18,8002.31005859375,7950.97021484375,7998.4501953125,7998.06005859375,2089360000,7998.06005859375
2019-04-22,8017.14990234375,7965.89990234375,7969.3701171875,8015.27001953125,1776060000,8015.27001953125
2019-04-23,8128.8701171875,8023.81005859375,8026.75,8120.81982421875,2075070000,8120.81982421875
2019-04-24,8139.5498046875,8101.7001953125,8122.8798828125,8102.009765625,2022490000,8102.009765625
2019-04-25,8151.83984375,8075.41015625,8150.85009765625,8118.68017578125,2063270000,8118.68017578125
2019-04-26,8146.419921875,8060.89013671875,8100.27978515625,8146.39990234375,1971270000,8146.39990234375
2019-04-29,8176.080078125,8136.41015625,8147.64990234375,8161.85009765625,1761110000,8161.85009765625
2019-04-30,8124.60986328125,8050.5498046875,8104.91015625,8095.39013671875,2115770000,8095.39013671875
2019-05-01,8146.0,8048.22998046875,8132.93017578125,8049.64013671875,2247420000,8049.64013671875
2019-05-02,8094.06005859375,7976.77001953125,8046.47998046875,8036.77001953125,2158600000,8036.77001953125
2019-05-03,8164.7099609375,8084.7998046875,8092.8798828125,8164.0,2046040000,8164.0
2019-05-06,8135.5400390625,7981.85009765625,7981.85009765625,8123.2900390625,1966120000,8123.2900390625
2019-05-07,8070.97021484375,7899.02001953125,8043.52001953125,7963.759765625,2376660000,7963.759765625
2019-05-08,8004.490234375,7923.35009765625,7946.240234375,7943.31982421875,2175100000,7943.31982421875
2019-05-09,7929.77978515625,7796.16015625,7853.2099609375,7910.58984375,2520770000,7910.58984375
2019-05-10,7949.33984375,7759.33984375,7881.31005859375,7916.93994140625,2387720000,7916.93994140625
2019-05-13,7760.830078125,7627.22021484375,7720.06982421875,7647.02001953125,2478860000,7647.02001953125
2019-05-14,7776.2001953125,7665.2998046875,7689.66015625,7734.490234375,2084850000,7734.490234375
2019-05-15,7838.72021484375,7682.240234375,7682.7998046875,7822.14990234375,2001530000,7822.14990234375
2019-05-16,7946.22998046875,7826.669921875,7832.580078125,7898.0498046875,2163120000,7898.0498046875
2019-05-17,7918.7099609375,7810.35009765625,7829.02978515625,7816.27978515625,2134120000,7816.27978515625
2019-05-20,7747.27001953125,7678.35009765625,7714.06005859375,7702.3798828125,2122410000,7702.3798828125
2019-05-21,7804.43994140625,7752.919921875,7765.56982421875,7785.72021484375,1993210000,7785.72021484375
2019-05-22,7786.330078125,7738.35009765625,7749.7998046875,7750.83984375,1881830000,7750.83984375
2019-05-23,7665.14990234375,7585.31982421875,7660.72021484375,7628.27978515625,2243420000,7628.27978515625
2019-05-24,7694.14990234375,7631.25,7675.56982421875,7637.009765625,1682920000,7637.009765625
2019-05-28,7693.740234375,7603.759765625,7655.66015625,7607.35009765625,2352670000,7607.35009765625
2019-05-29,7581.10986328125,7503.93994140625,7553.02001953125,7547.31005859375,2278790000,7547.31005859375
2019-05-30,7595.89990234375,7527.66015625,7565.4599609375,7567.72021484375,1872000000,7567.72021484375
2019-05-31,7506.85986328125,7448.22998046875,7470.9501953125,7453.14990234375,2236940000,7453.14990234375
2019-06-03,7457.66015625,7292.22021484375,7441.2099609375,7333.02001953125,2576920000,7333.02001953125
2019-06-04,7529.5,7385.02001953125,7413.93994140625,7527.1201171875,2369150000,7527.1201171875
2019-06-05,7589.47021484375,7498.169921875,7585.68017578125,7575.47998046875,2115570000,7575.47998046875
2019-06-06,7634.1201171875,7546.22021484375,7582.240234375,7615.5498046875,2070940000,7615.5498046875
2019-06-07,7767.02001953125,7647.91015625,7652.97021484375,7742.10009765625,2066020000,7742.10009765625
2019-06-10,7895.43994140625,7795.759765625,7798.8701171875,7823.169921875,2049370000,7823.169921875
2019-06-11,7909.990234375,7798.6298828125,7901.0400390625,7822.56982421875,2114680000,7822.56982421875
2019-06-12,7819.16015625,7773.97021484375,7803.1298828125,7792.72021484375,1952790000,7792.72021484375
2019-06-13,7848.35986328125,7813.60009765625,7822.56005859375,7837.1298828125,1838930000,7837.1298828125
2019-06-14,7819.2099609375,7778.1201171875,7807.18994140625,7796.66015625,1804340000,7796.66015625
2019-06-17,7865.97998046875,7812.60986328125,7819.43017578125,7845.02001953125,1935290000,7845.02001953125
2019-06-18,8005.2099609375,7911.669921875,7920.97998046875,7953.8798828125,2244920000,7953.8798828125
2019-06-19,7998.58984375,7930.3798828125,7970.259765625,7987.31982421875,2014080000,7987.31982421875
2019-06-20,8088.8798828125,7996.8701171875,8087.4501953125,8051.33984375,2053530000,8051.33984375
2019-06-21,8073.02001953125,8011.2001953125,8028.68994140625,8031.7099609375,2894340000,8031.7099609375
2019-06-24,8047.56005859375,8004.6298828125,8040.580078125,8005.7001953125,2070370000,8005.7001953125
2019-06-25,8007.31005859375,7879.14990234375,8005.27001953125,7884.72021484375,2127310000,7884.72021484375
2019-06-26,7974.27978515625,7903.06982421875,7933.919921875,7909.97021484375,2104750000,7909.97021484375
2019-06-27,7976.580078125,7935.47021484375,7939.35986328125,7967.759765625,2023120000,7967.759765625
2019-06-28,8010.14990234375,7961.4599609375,7988.759765625,8006.240234375,4078990000,8006.240234375
2019-07-01,8150.4501953125,8059.2900390625,8145.85009765625,8091.16015625,2208900000,8091.16015625
2019-07-02,8109.3701171875,8063.10986328125,8086.64990234375,8109.08984375,1946320000,8109.08984375
2019-07-03,8170.22998046875,8122.33984375,8129.56982421875,8170.22998046875,1548190000,8170.22998046875
2019-07-05,8171.97021484375,8093.66015625,8123.27978515625,8161.7900390625,149410000,8161.7900390625
2019-07-08,8161.7900390625,8078.39013671875,8112.91015625,8098.3798828125,177320000,8098.3798828125
2019-07-09,8146.97998046875,8061.31982421875,8061.41015625,8141.72998046875,170720000,8141.72998046875
2019-07-10,8228.599609375,8160.56005859375,8183.18994140625,8202.5302734375,184910000,8202.5302734375
2019-07-11,8226.1796875,8171.6298828125,8219.2802734375,8196.0400390625,1966970000,8196.0400390625
2019-07-12,8245.66015625,8201.51953125,8209.2001953125,8244.1396484375,1824870000,8244.1396484375
2019-07-15,8264.7802734375,8236.26953125,8263.1796875,8258.1904296875,1783980000,8258.1904296875
2019-07-16,8259.75,8204.23046875,8251.66015625,8222.7998046875,1933960000,8222.7998046875
2019-07-17,8230.669921875,8184.66015625,8224.0,8185.2099609375,166520000,8185.2099609375
2019-07-18,8215.580078125,8135.1201171875,8151.759765625,8207.240234375,2016310000,8207.240234375
2019-07-19,8245.7802734375,8144.6298828125,8241.33984375,8146.490234375,1878730000,8146.490234375
2019-07-22,8218.419921875,8171.5400390625,8171.990234375,8204.1396484375,1845770000,8204.1396484375
2019-07-23,8251.830078125,8193.8896484375,8242.5,8251.400390625,1832220000,8251.400390625
2019-07-24,8321.8095703125,8226.5,8227.3603515625,8321.5,1947550000,8321.5
2019-07-25,8295.9501953125,8233.400390625,8294.6796875,8238.5400390625,2023130000,8238.5400390625
2019-07-26,8339.6396484375,8291.1201171875,8294.2998046875,8330.2099609375,1954350000,8330.2099609375
2019-07-29,8325.2802734375,8247.3701171875,8325.099609375,8293.330078125,1874780000,8293.330078125
2019-07-30,8295.4599609375,8228.01953125,8231.76953125,8273.6103515625,1884300000,8273.6103515625
2019-07-31,8299.830078125,8110.02001953125,8290.7998046875,8175.419921875,2667060000,8175.419921875
2019-08-01,8311.0400390625,8080.52001953125,8190.56005859375,8111.1201171875,2792650000,8111.1201171875
2019-08-02,8068.7998046875,7953.669921875,8056.419921875,8004.06982421875,2252550000,8004.06982421875
2019-08-05,7836.4501953125,7662.89990234375,7823.330078125,7726.0400390625,2636740000,7726.0400390625
2019-08-06,7845.009765625,7739.56982421875,7804.509765625,7833.27001953125,2201610000,7833.27001953125
2019-08-07,7881.3798828125,7702.419921875,7747.27001953125,7862.830078125,2453230000,7862.830078125
2019-08-08,8041.1201171875,7896.14990234375,7921.58984375,8039.16015625,2415670000,8039.16015625
2019-08-09,8020.56005859375,7910.35009765625,7997.18994140625,7959.14013671875,2224330000,7959.14013671875
2019-08-12,7924.990234375,7833.7900390625,7907.490234375,7863.41015625,2056360000,7863.41015625
2019-08-13,8065.240234375,7851.580078125,7852.3701171875,8016.35986328125,2346980000,8016.35986328125
2019-08-14,7900.27978515625,7762.8701171875,7877.330078125,7773.93994140625,2522870000,7773.93994140625
2019-08-15,7805.93017578125,7716.5498046875,7790.2001953125,7766.6201171875,2182590000,7766.6201171875
2019-08-16,7907.52001953125,7828.35009765625,7828.35009765625,7895.990234375,1995130000,7895.990234375
2019-08-19,8026.75,7895.990234375,8006.18017578125,8002.81005859375,1934980000,8002.81005859375
2019-08-20,8010.580078125,7948.08984375,7989.35986328125,7948.56005859375,1747580000,7948.56005859375
2019-08-21,8036.93994140625,7998.5,8017.06982421875,8020.2099609375,1716370000,8020.2099609375
2019-08-22,8048.580078125,7937.1201171875,8038.7900390625,7991.39013671875,1777630000,7991.39013671875
2019-08-23,8005.33984375,7730.77001953125,7943.64990234375,7751.77001953125,2207070000,7751.77001953125
2019-08-26,7856.0400390625,7789.0498046875,7829.580078125,7853.740234375,1688860000,7853.740234375
2019-08-27,7916.830078125,7795.18017578125,7908.77978515625,7826.9501953125,1913760000,7826.9501953125
2019-08-28,7866.8701171875,7766.669921875,7798.35009765625,7856.8798828125,1656930000,7856.8798828125
2019-08-29,7992.2900390625,7925.830078125,7945.77978515625,7973.39013671875,1700840000,7973.39013671875
2019-08-30,8017.91015625,7914.740234375,8015.16015625,7962.8798828125,1665840000,7962.8798828125
2019-09-03,7940.3701171875,7847.31982421875,7906.43994140625,7874.16015625,1936210000,7874.16015625
2019-09-04,7981.41015625,7928.93994140625,7949.81005859375,7976.8798828125,1891300000,7976.8798828125
2019-09-05,8134.419921875,8061.2900390625,8061.2900390625,8116.830078125,2096300000,8116.830078125
2019-09-06,8134.39013671875,8098.52001953125,8125.580078125,8103.06982421875,1876380000,8103.06982421875
2019-09-09,8131.66015625,8052.33984375,8130.91015625,8087.43994140625,2172240000,8087.43994140625
2019-09-10,8086.52978515625,8001.68017578125,8049.97998046875,8084.16015625,2362860000,8084.16015625
2019-09-11,8169.68017578125,8081.56005859375,8091.68017578125,8169.68017578125,2310440000,8169.68017578125
2019-09-12,8243.7998046875,8176.72998046875,8206.580078125,8194.4697265625,2159260000,8194.4697265625
2019-09-13,8210.2001953125,8165.47021484375,8190.56982421875,8176.7099609375,1976770000,8176.7099609375
2019-09-16,8165.330078125,8121.25,8121.64013671875,8153.5400390625,1869220000,8153.5400390625
2019-09-17,8188.22998046875,8139.81982421875,8148.64990234375,8186.02001953125,1850340000,8186.02001953125
2019-09-18,8179.8701171875,8086.22021484375,8174.6201171875,8177.39013671875,2034880000,8177.39013671875
2019-09-19,8237.4296875,8174.31982421875,8193.58984375,8182.8798828125,1792700000,8182.8798828125
2019-09-20,8202.8203125,8086.16015625,8184.8798828125,8117.669921875,3359380000,8117.669921875
2019-09-23,8135.81005859375,8085.33984375,8106.490234375,8112.4599609375,1780160000,8112.4599609375
2019-09-24,8158.830078125,7969.64990234375,8147.22998046875,7993.6298828125,2302600000,7993.6298828125
2019-09-25,8095.0,7935.56982421875,7990.66015625,8077.3798828125,2015270000,8077.3798828125
2019-09-26,8072.10986328125,7991.02001953125,8070.1201171875,8030.66015625,1832800000,8030.66015625
2019-09-27,8051.830078125,7890.27978515625,8047.10986328125,7939.6298828125,2037720000,7939.6298828125
2019-09-30,8012.16015625,7949.6298828125,7964.08984375,7999.33984375,1805820000,7999.33984375
2019-10-01,8062.5,7906.2900390625,8026.830078125,7908.68017578125,2243650000,7908.68017578125
2019-10-02,7852.7001953125,7744.9599609375,7851.1298828125,7785.25,2495160000,7785.25
2019-10-03,7872.259765625,7700.0,7787.02001953125,7872.259765625,2141490000,7872.259765625
2019-10-04,7986.6201171875,7899.39013671875,7908.43994140625,7982.47021484375,1736890000,7982.47021484375
2019-10-07,8013.31005859375,7942.080078125,7956.41015625,7956.2900390625,1739450000,7956.2900390625
2019-10-08,7921.8798828125,7823.72998046875,7898.27001953125,7823.77978515625,1933580000,7823.77978515625
2019-10-09,7930.919921875,7873.52001953125,7895.9599609375,7903.740234375,1553900000,7903.740234375
2019-10-10,7982.83984375,7899.81005859375,7904.56005859375,7950.77978515625,1778740000,7950.77978515625
2019-10-11,8115.7998046875,8046.7998046875,8047.33984375,8057.0400390625,2176080000,8057.0400390625
2019-10-14,8069.85009765625,8036.41015625,8044.35009765625,8048.64990234375,1419730000,8048.64990234375
2019-10-15,8166.18017578125,8071.81005859375,8074.85009765625,8148.7099609375,1836650000,8148.7099609375
2019-10-16,8146.14990234375,8103.3798828125,8119.81005859375,8124.18017578125,1886720000,8124.18017578125
2019-10-17,8183.64013671875,8131.25,8176.91015625,8156.85009765625,1861570000,8156.85009765625
2019-10-18,8157.35986328125,8045.3701171875,8149.85009765625,8089.5400390625,2012930000,8089.5400390625
2019-10-21,8164.14013671875,8117.259765625,8137.419921875,8162.990234375,1752860000,8162.990234375
2019-10-22,8194.6201171875,8101.97998046875,8188.1201171875,8104.2998046875,1847200000,8104.2998046875
2019-10-23,8122.8798828125,8078.35009765625,8090.240234375,8119.7900390625,1805030000,8119.7900390625
2019-10-24,8187.83984375,8137.66015625,8180.0400390625,8185.7998046875,1882490000,8185.7998046875
2019-10-25,8249.9697265625,8150.58984375,8150.58984375,8243.1201171875,1894740000,8243.1201171875
2019-10-28,8335.5595703125,8285.26953125,8285.76953125,8325.990234375,1956280000,8325.990234375
2019-10-29,8319.2900390625,8275.1396484375,8313.349609375,8276.849609375,1834530000,8276.849609375
2019-10-30,8315.5,8241.7001953125,8284.2802734375,8303.98046875,1928420000,8303.98046875
2019-10-31,8321.7998046875,8248.8095703125,8314.3798828125,8292.3603515625,2258270000,8292.3603515625
2019-11-01,8386.75,8326.5595703125,8335.0498046875,8386.400390625,2057310000,8386.400390625
2019-11-04,8451.3701171875,8421.2998046875,8445.5,8433.2001953125,2149910000,8433.2001953125
2019-11-05,8457.3896484375,8421.0498046875,8446.6201171875,8434.6796875,2316710000,8434.6796875
2019-11-06,8426.5703125,8379.330078125,8426.5703125,8410.6298828125,2332650000,8410.6298828125
2019-11-07,8483.16015625,8415.8701171875,8455.1103515625,8434.51953125,2393950000,8434.51953125
2019-11-08,8475.5703125,8405.8896484375,8422.669921875,8475.3095703125,1974190000,8475.3095703125
2019-11-11,8467.2900390625,8425.48046875,8431.259765625,8464.2802734375,1715470000,8464.2802734375
2019-11-12,8514.83984375,8462.990234375,8471.0703125,8486.08984375,1987820000,8486.08984375
2019-11-13,8496.900390625,8451.33984375,8455.01953125,8482.099609375,2173320000,8482.099609375
2019-11-14,8485.3603515625,8441.580078125,8461.0595703125,8479.01953125,2106550000,8479.01953125
2019-11-15,8540.830078125,8506.7998046875,8524.48046875,8540.830078125,2188210000,8540.830078125
2019-11-18,8559.7802734375,8503.6201171875,8529.16015625,8549.9404296875,2047240000,8549.9404296875
2019-11-19,8589.759765625,8536.73046875,8578.01953125,8570.66015625,2075000000,8570.66015625
2019-11-20,8578.26953125,8468.6298828125,8543.5703125,8526.73046875,2596030000,8526.73046875
2019-11-21,8530.73046875,8487.2900390625,8527.8701171875,8506.2099609375,2056230000,8506.2099609375
2019-11-22,8535.4599609375,8477.490234375,8530.5400390625,8519.8798828125,1877090000,8519.8798828125
2019-11-25,8633.150390625,8559.650390625,8559.650390625,8632.490234375,2256070000,8632.490234375
2019-11-26,8659.73046875,8625.6201171875,8635.400390625,8647.9296875,2434570000,8647.9296875
2019-11-27,8705.91015625,8662.580078125,8669.58984375,8705.1796875,1744580000,8705.1796875
2019-11-29,8697.3203125,8664.0400390625,8682.009765625,8665.4697265625,1099090000,8665.4697265625
2019-12-02,8672.83984375,8540.16015625,8672.83984375,8567.990234375,2225940000,8567.990234375
