Date,High,Low,Open,Close,Volume,Adj Close
2019-03-11,16.43000030517578,14.329999923706055,16.280000686645508,14.329999923706055,0,14.329999923706055
2019-03-12,14.699999809265137,13.609999656677246,13.970000267028809,13.770000457763672,0,13.770000457763672
2019-03-13,14.050000190734863,13.25,14.0,13.40999984741211,0,13.40999984741211
2019-03-14,13.84000015258789,13.15999984741211,13.350000381469727,13.5,0,13.5
2019-03-15,13.279999732971191,12.5,13.210000038146973,12.880000114440918,0,12.880000114440918
2019-03-18,13.800000190734863,13.0,13.130000114440918,13.100000381469727,0,13.100000381469727
2019-03-19,13.770000457763672,12.369999885559082,12.890000343322754,13.5600004196167,0,13.5600004196167
2019-03-20,14.300000190734863,13.050000190734863,13.539999961853027,13.90999984741211,0,13.90999984741211
2019-03-21,14.5600004196167,13.260000228881836,14.109999656677246,13.630000114440918,0,13.630000114440918
2019-03-22,17.520000457763672,13.619999885559082,13.770000457763672,16.479999542236328,0,16.479999542236328
2019-03-25,17.850000381469727,16.260000228881836,17.760000228881836,16.329999923706055,0,16.329999923706055
2019-03-26,16.299999237060547,14.670000076293945,16.219999313354492,14.680000305175781,0,14.680000305175781
2019-03-27,16.709999084472656,14.510000228881836,14.520000457763672,15.149999618530273,0,15.149999618530273
2019-03-28,15.619999885559082,14.40999984741211,15.380000114440918,14.430000305175781,0,14.430000305175781
2019-03-29,14.430000305175781,13.640000343322754,14.1899995803833,13.710000038146973,0,13.710000038146973
2019-04-01,14.010000228881836,13.319999694824219,13.899999618530273,13.399999618530273,0,13.399999618530273
2019-04-02,13.680000305175781,13.130000114440918,13.619999885559082,13.359999656677246,0,13.359999656677246
2019-04-03,14.270000457763672,12.850000381469727,13.0600004196167,13.739999771118164,0,13.739999771118164
2019-04-04,14.029999732971191,13.399999618530273,13.84000015258789,13.579999923706055,0,13.579999923706055
2019-04-05,13.470000267028809,12.170000076293945,13.460000038146973,12.819999694824219,0,12.819999694824219
2019-04-08,13.770000457763672,13.100000381469727,13.550000190734863,13.180000305175781,0,13.180000305175781
2019-04-09,14.390000343322754,13.3100004196167,13.460000038146973,14.279999732971191,0,14.279999732971191
2019-04-10,14.289999961853027,13.270000457763672,14.09000015258789,13.300000190734863,0,13.300000190734863
2019-04-11,13.579999923706055,12.90999984741211,13.369999885559082,13.020000457763672,0,13.020000457763672
2019-04-12,12.960000038146973,11.949999809265137,12.960000038146973,12.010000228881836,0,12.010000228881836
2019-04-15,13.140000343322754,12.239999771118164,12.460000038146973,12.319999694824219,0,12.319999694824219
2019-04-16,12.470000267028809,11.850000381469727,12.260000228881836,12.180000305175781,0,12.180000305175781
2019-04-17,13.020000457763672,11.029999732971191,12.119999885559082,12.600000381469727,0,12.600000381469727
2019-04-18,13.119999885559082,12.020000457763672,12.800000190734863,12.09000015258789,0,12.09000015258789
2019-04-22,13.359999656677246,12.380000114440918,13.210000038146973,12.420000076293945,0,12.420000076293945
2019-04-23,12.6899995803833,12.079999923706055,12.65999984741211,12.279999732971191,0,12.279999732971191
