Date,High,Low,Open,Close,Volume,Adj Close
2012-10-30,100075.0,99810.0,100060.0,100075.0,1683.0,90055.5
2012-10-31,100420.0,100055.0,100055.0,100385.0,848.0,90334.4609375
2012-11-01,100360.0,100300.0,100330.0,100335.0,1340.0,90289.46875
2012-11-02,100265.0,99850.0,100250.0,99945.0,1898.0,89938.515625
2012-11-05,100100.0,99825.0,100030.0,99910.0,1121.0,89907.0234375
2012-11-06,99980.0,99770.0,99905.0,99880.0,227.0,89880.0234375
2012-11-07,99990.0,99825.0,99990.0,99825.0,48.0,89830.546875
2012-11-08,100345.0,100025.0,100025.0,100345.0,1024.0,90298.46875
2012-11-09,100505.0,100090.0,100345.0,100090.0,285.0,90069.0078125
2012-11-12,100090.0,99995.0,100090.0,100080.0,149.0,90060.0078125
2012-11-13,100290.0,100105.0,100105.0,100290.0,251.0,90248.9765625
2012-11-14,100225.0,100050.0,100050.0,100225.0,761.0,90190.4921875
2012-11-15,100490.0,100210.0,100490.0,100370.0,530.0,90320.9765625
2012-11-16,100420.0,100420.0,100420.0,100420.0,525.0,90365.9609375
2012-11-19,101500.0,100225.0,101500.0,100275.0,307.0,90235.484375
2012-11-20,100165.0,100140.0,100150.0,100140.0,1012.0,90114.0
2012-11-21,100095.0,99930.0,100070.0,100095.0,7770.0,90073.5078125
2012-11-22,99940.0,99645.0,99940.0,99840.0,381.0,89844.03125
2012-11-23,99775.0,99290.0,99775.0,99410.0,256.0,89457.0859375
2012-11-26,99690.0,99340.0,99570.0,99690.0,47.0,89709.0546875
2012-11-27,99730.0,99210.0,99730.0,99230.0,270.0,89295.109375
2012-11-28,99730.0,99465.0,99465.0,99630.0,558.0,89655.0703125
2012-11-29,99675.0,99595.0,99675.0,99610.0,154.0,89637.0625
2012-11-30,99870.0,99620.0,99800.0,99620.0,64.0,89646.0625
2012-12-03,99550.0,99280.0,99550.0,99455.0,62.0,89497.578125
2012-12-04,99540.0,99455.0,99455.0,99540.0,272.0,89574.0703125
2012-12-05,99540.0,98800.0,99540.0,98800.0,1094.0,88908.1640625
2012-12-06,99015.0,98720.0,99015.0,98790.0,1449.0,88899.15625
2012-12-07,99140.0,98935.0,98985.0,99140.0,139.0,89214.1171875
2012-12-10,98995.0,98755.0,98995.0,98755.0,242.0,88867.6640625
2012-12-11,98805.0,98685.0,98805.0,98685.0,49.0,88804.6640625
2012-12-12,98670.0,98465.0,98670.0,98600.0,244.0,88728.1953125
2012-12-13,98590.0,98100.0,98585.0,98100.0,419.0,88278.2421875
2012-12-14,98400.0,98050.0,98220.0,98050.0,259.0,88233.25
2012-12-17,98065.0,97925.0,98040.0,97945.0,15.0,88138.7578125
2012-12-18,97920.0,97445.0,97920.0,97445.0,797.0,87688.828125
2012-12-20,97580.0,97330.0,97440.0,97340.0,22.0,87594.3359375
2012-12-21,97625.0,97255.0,97310.0,97625.0,231.0,87850.796875
2012-12-24,97630.0,97430.0,97630.0,97430.0,53.0,87675.3203125
2012-12-26,97265.0,96670.0,97230.0,96715.0,905.0,87031.8984375
2012-12-27,97070.0,96855.0,97000.0,97070.0,3169.0,87351.3671875
2012-12-28,98090.0,97555.0,97600.0,98000.0,153.0,88188.2578125
2013-01-02,97545.0,97335.0,97545.0,97335.0,125.0,87589.8359375
2013-01-03,98815.0,97500.0,97500.0,98815.0,943.0,88921.6484375
2013-01-04,98775.0,97965.0,98215.0,98675.0,70.0,88795.671875
2013-01-07,98715.0,98530.0,98595.0,98710.0,25.0,88827.171875
2013-01-08,99675.0,98805.0,98805.0,99675.0,444.0,89695.546875
2013-01-09,99720.0,99450.0,99500.0,99720.0,57.0,89736.0390625
2013-01-10,100130.0,99850.0,99850.0,100130.0,582.0,90105.0
2013-01-11,100130.0,99440.0,99440.0,99960.0,193.0,89952.015625
2013-01-14,99945.0,99835.0,99945.0,99835.0,46.0,89839.5390625
2013-01-15,100200.0,99805.0,100065.0,100200.0,210.0,90167.984375
2013-01-16,100225.0,98900.0,98900.0,100225.0,7.0,90190.4921875
2013-01-17,100775.0,100230.0,100230.0,100650.0,215.0,90572.9375
2013-01-18,100650.0,99945.0,100650.0,100190.0,120.0,90158.984375
