Date,High,Low,Open,Close,Volume,Adj Close
2016-06-29,10000.2001953125,10000.2001953125,10000.2001953125,10000.2001953125,0.0,9255.5078125
2016-06-30,10060.2998046875,10060.2998046875,10060.2998046875,10060.2998046875,0.0,9311.1318359375
2016-07-01,10113.5,10113.5,10113.5,10113.5,0.0,9360.37109375
2016-07-04,10266.5,10266.5,10266.5,10266.5,0.0,9501.9765625
2016-07-05,10275.0,10250.0,10265.0,10250.0,63.0,9486.7041015625
2016-07-06,10075.0,10005.0,10060.0,10060.0,333.0,9310.8544921875
2016-07-07,9885.0,9810.0,9885.0,9815.0,4060.0,9084.0986328125
2016-07-08,9955.0,9860.0,9875.0,9910.0,216.0,9172.0244140625
2016-07-11,10045.0,10005.0,10035.0,10010.0,58.0,9264.5771484375
2016-07-12,10240.0,10190.0,10230.0,10230.0,29.0,9468.1943359375
2016-07-13,10365.0,10270.0,10270.0,10300.0,105.0,9532.982421875
2016-07-14,10310.0,10310.0,10310.0,10310.0,10.0,9542.2373046875
2016-07-15,10370.0,10360.0,10360.0,10360.0,132.0,9588.5146484375
2016-07-18,10385.0,10305.0,10340.0,10370.0,19.0,9597.7705078125
2016-07-19,10450.0,10340.0,10450.0,10340.0,55.0,9570.001953125
2016-07-20,10295.0,10235.0,10295.0,10235.0,287.0,9472.8212890625
2016-07-21,10330.0,10255.0,10255.0,10305.0,178.0,9537.6103515625
2016-07-22,10325.0,10310.0,10325.0,10310.0,21.0,9542.2373046875
2016-07-25,10330.0,10295.0,10295.0,10330.0,366.0,9560.7490234375
2016-07-26,10400.0,10340.0,10360.0,10355.0,164.0,9583.8857421875
2016-07-27,10380.0,10260.0,10345.0,10360.0,273.0,9588.5146484375
2016-07-28,10420.0,10360.0,10360.0,10375.0,108.0,9602.3955078125
2016-07-29,10320.0,10260.0,10320.0,10270.0,80.0,9505.216796875
2016-08-01,10400.0,10320.0,10320.0,10375.0,461.0,9602.3955078125
2016-08-02,10295.0,10205.0,10275.0,10290.0,649.0,9523.7275390625
2016-08-03,10180.0,10130.0,10165.0,10180.0,776.0,9421.91796875
2016-08-04,10165.0,10140.0,10160.0,10150.0,32.0,9394.15234375
2016-08-05,10190.0,10150.0,10190.0,10190.0,61.0,9431.1748046875
2016-08-08,10265.0,10210.0,10210.0,10240.0,1713.0,9477.451171875
2016-08-09,10285.0,10280.0,10285.0,10280.0,122.0,9514.4716796875
2016-08-10,10395.0,10315.0,10395.0,10355.0,66.0,9583.8857421875
2016-08-11,10445.0,10355.0,10355.0,10445.0,22.0,9667.185546875
2016-08-12,10500.0,10445.0,10445.0,10500.0,69.0,9718.0869140625
2016-08-16,10480.0,10380.0,10380.0,10390.0,271.0,9616.279296875
2016-08-17,10480.0,10390.0,10390.0,10470.0,94.0,9690.32421875
2016-08-18,10433.599609375,10433.599609375,10433.599609375,10433.599609375,0.0,9656.6328125
2016-08-19,10625.0,10480.0,10480.0,10625.0,90.0,9833.783203125
2016-08-22,10530.0,10435.0,10485.0,10505.0,97.0,9722.7158203125
2016-08-23,10485.0,10465.0,10485.0,10470.0,335.0,9690.32421875
2016-08-24,10580.0,10470.0,10470.0,10580.0,190.0,9792.1318359375
2016-08-25,10570.0,10535.0,10570.0,10535.0,329.0,9750.4814453125
2016-08-26,10510.0,10470.0,10495.0,10470.0,15.0,9690.32421875
2016-08-29,10570.0,10545.0,10570.0,10545.0,11.0,9759.7373046875
2016-08-30,10435.0,10315.0,10315.0,10410.0,218.0,9634.791015625
2016-08-31,10460.0,10420.0,10460.0,10420.0,50.0,9644.046875
2016-09-01,10555.0,10405.0,10405.0,10495.0,105.0,9713.4619140625
2016-09-02,10515.0,10480.0,10515.0,10480.0,6.0,9699.578125
2016-09-05,10645.0,10590.0,10645.0,10610.0,70.0,9819.8974609375
2016-09-06,10570.0,10515.0,10560.0,10570.0,79.0,9782.8759765625
2016-09-07,10515.0,10495.0,10510.0,10495.0,23.0,9713.4619140625
2016-09-08,10560.0,10550.0,10555.0,10560.0,357.0,9773.6201171875
2016-09-09,10630.0,10565.0,10565.0,10630.0,100.0,9838.4072265625
2016-09-12,10630.0,10450.0,10630.0,10510.0,5204.0,9727.3447265625
2016-09-13,10460.0,10410.0,10460.0,10410.0,121.0,9634.791015625
2016-09-19,10410.0,10275.0,10410.0,10275.0,537.0,9509.84375
2016-09-20,10395.0,10375.0,10395.0,10375.0,112.0,9602.3955078125
2016-09-21,10370.0,10250.0,10280.0,10370.0,495.0,9597.7705078125
2016-09-22,10335.0,10265.0,10265.0,10320.0,20429.0,9551.4931640625
2016-09-23,10555.0,10445.0,10445.0,10450.0,437.0,9671.8115234375
2016-09-26,10510.0,10475.0,10510.0,10505.0,116.0,9722.7158203125
2016-09-27,10415.0,10345.0,10395.0,10355.0,5441.0,9583.8857421875
2016-09-28,10235.0,10195.0,10235.0,10195.0,487.0,9435.80078125
2016-09-29,10345.0,9930.0,10290.0,9930.0,235.0,9190.5361328125
2016-09-30,10360.0,10305.0,10310.0,10355.0,662.0,9583.8857421875
2016-10-04,10400.0,10360.0,10400.0,10400.0,160.0,9625.53515625
2016-10-05,10630.0,10505.0,10505.0,10630.0,761.0,9838.4072265625
2016-10-06,10545.0,10485.0,10545.0,10515.0,7.0,9731.97265625
2016-10-07,10500.0,10460.0,10460.0,10500.0,16.0,9718.0869140625
2016-10-10,10520.0,10480.0,10500.0,10480.0,15.0,9699.578125
2016-10-11,10555.0,10550.0,10555.0,10550.0,200.0,9764.3662109375
2016-10-12,10570.0,10550.0,10550.0,10570.0,399.0,9782.8759765625
2016-10-13,10550.0,10475.0,10545.0,10550.0,94.0,9764.3662109375
2016-10-14,10550.0,10545.0,10550.0,10545.0,6.0,9759.7373046875
2016-10-17,10635.0,10590.0,10590.0,10635.0,65.0,9843.03515625
2016-10-18,10675.0,10650.0,10670.0,10650.0,24.0,9856.9189453125
2016-10-19,10675.0,10650.0,10650.0,10675.0,13.0,9880.056640625
2016-10-20,10725.0,10675.0,10675.0,10725.0,101.0,9926.333984375
2016-10-21,10835.0,10760.0,10760.0,10825.0,160.0,10018.8876953125
2016-10-24,10810.0,10755.0,10810.0,10755.0,95.0,9954.099609375
2016-10-25,10890.0,10800.0,10800.0,10805.0,114.0,10000.3759765625
2016-10-26,10800.0,10755.0,10785.0,10800.0,106.0,9995.7490234375
