Date,High,Low,Open,Close,Volume,Adj Close
2019-03-12,55855.0,55820.0,55855.0,55850.0,1883.0,55850.0
2019-03-13,55885.0,55855.0,55885.0,55875.0,4737.0,55875.0
2019-03-14,55890.0,55860.0,55875.0,55885.0,571.0,55885.0
2019-03-15,55895.0,55835.0,55865.0,55870.0,2172.0,55870.0
2019-03-18,55875.0,55845.0,55845.0,55860.0,1312.0,55860.0
2019-03-19,55865.0,55825.0,55840.0,55840.0,904.0,55840.0
2019-03-20,55870.0,55840.0,55840.0,55855.0,911.0,55855.0
2019-03-21,55905.0,55865.0,55870.0,55900.0,1466.0,55900.0
2019-03-22,55905.0,55875.0,55900.0,55905.0,887.0,55905.0
2019-03-25,55975.0,55880.0,55905.0,55960.0,1915.0,55960.0
2019-03-26,55975.0,55905.0,55965.0,55950.0,1626.0,55950.0
2019-03-27,56030.0,55950.0,55950.0,56030.0,3316.0,56030.0
2019-03-28,56100.0,56030.0,56030.0,56100.0,1539.0,56100.0
2019-03-29,56115.0,56080.0,56100.0,56115.0,1735.0,56115.0
2019-04-01,56105.0,56035.0,56080.0,56050.0,113924.0,56050.0
2019-04-02,56070.0,55990.0,55990.0,56070.0,2860.0,56070.0
2019-04-03,56085.0,56015.0,56070.0,56030.0,5336.0,56030.0
2019-04-04,56060.0,56020.0,56030.0,56055.0,3131.0,56055.0
2019-04-05,56055.0,56010.0,56045.0,56010.0,1070.0,56010.0
2019-04-08,56080.0,56020.0,56020.0,56070.0,1620.0,56070.0
2019-04-09,56060.0,56020.0,56050.0,56055.0,11754.0,56055.0
2019-04-10,56070.0,56040.0,56055.0,56055.0,4333.0,56055.0
2019-04-11,56075.0,56045.0,56070.0,56045.0,3254.0,56045.0
2019-04-12,56060.0,56035.0,56045.0,56055.0,763.0,56055.0
2019-04-15,56040.0,55990.0,56040.0,56020.0,3275.0,56020.0
2019-04-16,56035.0,55990.0,56010.0,56020.0,2094.0,56020.0
2019-04-17,56020.0,55965.0,56020.0,55985.0,3365.0,55985.0
2019-04-18,56070.0,55985.0,55985.0,56055.0,11137.0,56055.0
2019-04-19,56055.0,56015.0,56055.0,56050.0,2655.0,56050.0
2019-04-22,56040.0,55995.0,56040.0,55995.0,6502.0,55995.0
2019-04-23,56025.0,55990.0,55990.0,56010.0,851.0,56010.0
2019-04-24,56055.0,56000.0,56005.0,56055.0,2634.0,56055.0
2019-04-25,56125.0,56060.0,56060.0,56095.0,1559.0,56095.0
2019-04-26,56110.0,56095.0,56100.0,56105.0,1188.0,56105.0
2019-04-29,56140.0,56105.0,56105.0,56135.0,2558.0,56135.0
