Date,High,Low,Open,Close,Volume,Adj Close
2018-09-10,9996.4697265625,9996.4697265625,9996.4697265625,9996.4697265625,0.0,9996.4697265625
2018-09-11,9995.849609375,9995.849609375,9995.849609375,9995.849609375,0.0,9995.849609375
2018-09-12,9960.0,9945.0,9960.0,9960.0,29.0,9960.0
2018-09-13,9975.0,9970.0,9975.0,9970.0,63.0,9970.0
2018-09-14,9975.0,9945.0,9970.0,9975.0,35827.0,9975.0
2018-09-17,9945.0,9935.0,9945.0,9935.0,13.0,9935.0
2018-09-18,9935.0,9935.0,9935.0,9935.0,0.0,9935.0
2018-09-19,9830.0,9825.0,9830.0,9825.0,3196.0,9825.0
2018-09-20,9825.0,9825.0,9825.0,9825.0,0.0,9825.0
2018-09-21,9825.0,9825.0,9825.0,9825.0,0.0,9825.0
2018-09-27,9860.0,9825.0,9860.0,9855.0,203.0,9855.0
2018-09-28,9835.0,9725.0,9835.0,9830.0,14122.0,9830.0
2018-10-01,9815.0,9770.0,9815.0,9790.0,25763.0,9790.0
2018-10-02,9790.0,9790.0,9790.0,9790.0,0.0,9790.0
2018-10-04,9595.0,9510.0,9565.0,9535.0,226.0,9535.0
2018-10-05,9565.0,9565.0,9565.0,9565.0,1570.0,9565.0
2018-10-08,9460.0,9435.0,9455.0,9435.0,502.0,9435.0
2018-10-10,9535.0,9520.0,9535.0,9535.0,15.0,9535.0
2018-10-11,9600.0,9575.0,9575.0,9590.0,57.0,9590.0
2018-10-12,9580.0,9580.0,9580.0,9580.0,1.0,9580.0
2018-10-15,9615.0,9615.0,9615.0,9615.0,31.0,9615.0
2018-10-16,9600.0,9580.0,9600.0,9580.0,131.0,9580.0
2018-10-17,9610.0,9585.0,9585.0,9610.0,27.0,9610.0
2018-10-18,9555.0,9545.0,9550.0,9555.0,26.0,9555.0
2018-10-19,9555.0,9555.0,9555.0,9555.0,32.0,9555.0
2018-10-22,9540.0,9525.0,9525.0,9525.0,140.0,9525.0
2018-10-23,9575.0,9575.0,9575.0,9575.0,1.0,9575.0
2018-10-24,9570.0,9555.0,9555.0,9570.0,106.0,9570.0
2018-10-25,9570.0,9570.0,9570.0,9570.0,0.0,9570.0
2018-10-26,9570.0,9570.0,9570.0,9570.0,0.0,9570.0
2018-10-29,9570.0,9570.0,9570.0,9570.0,0.0,9570.0
2018-10-30,9590.0,9590.0,9590.0,9590.0,45.0,9590.0
2018-10-31,9540.0,9530.0,9540.0,9530.0,37.0,9530.0
2018-11-01,9530.0,9530.0,9530.0,9530.0,0.0,9530.0
2018-11-02,9535.0,9515.0,9535.0,9515.0,201.0,9515.0
2018-11-05,9515.0,9515.0,9515.0,9515.0,0.0,9515.0
2018-11-06,9465.0,9445.0,9445.0,9465.0,45.0,9465.0
2018-11-07,9465.0,9465.0,9465.0,9465.0,0.0,9465.0
2018-11-08,9465.0,9465.0,9465.0,9465.0,0.0,9465.0
2018-11-09,9465.0,9465.0,9465.0,9465.0,0.0,9465.0
2018-11-12,9525.0,9520.0,9520.0,9520.0,1075.0,9520.0
2018-11-13,9520.0,9520.0,9520.0,9520.0,0.0,9520.0
2018-11-14,9580.0,9575.0,9580.0,9575.0,11.0,9575.0
2018-11-16,9580.0,9550.0,9550.0,9580.0,6116.0,9580.0
2018-11-19,9635.0,9620.0,9625.0,9620.0,154.0,9620.0
2018-11-20,9620.0,9620.0,9620.0,9620.0,0.0,9620.0
2018-11-21,9640.0,9640.0,9640.0,9640.0,29.0,9640.0
2018-11-22,9660.0,9660.0,9660.0,9660.0,100.0,9660.0
2018-11-23,9660.0,9660.0,9660.0,9660.0,0.0,9660.0
2018-11-26,9660.0,9660.0,9660.0,9660.0,0.0,9660.0
2018-11-27,9660.0,9660.0,9660.0,9660.0,0.0,9660.0
2018-11-28,9660.0,9660.0,9660.0,9660.0,0.0,9660.0
2018-11-29,9660.0,9660.0,9660.0,9660.0,0.0,9660.0
2018-11-30,9630.0,9615.0,9630.0,9615.0,6851.0,9615.0
2018-12-03,9615.0,9615.0,9615.0,9615.0,0.0,9615.0
2018-12-04,9845.0,9735.0,9740.0,9840.0,2074.0,9840.0
2018-12-05,9840.0,9840.0,9840.0,9840.0,0.0,9840.0
2018-12-06,9970.0,9865.0,9865.0,9950.0,141.0,9950.0
2018-12-07,9960.0,9890.0,9890.0,9960.0,2.0,9960.0
2018-12-10,9955.0,9955.0,9955.0,9955.0,6.0,9955.0
2018-12-11,9955.0,9955.0,9955.0,9955.0,0.0,9955.0
2018-12-12,9955.0,9955.0,9955.0,9955.0,0.0,9955.0
2018-12-13,9955.0,9955.0,9955.0,9955.0,0.0,9955.0
2018-12-14,9955.0,9955.0,9955.0,9955.0,0.0,9955.0
2018-12-17,9955.0,9950.0,9955.0,9950.0,215.0,9950.0
2018-12-18,9950.0,9950.0,9950.0,9950.0,0.0,9950.0
2018-12-19,10100.0,10060.0,10065.0,10060.0,1471.0,10060.0
2018-12-20,10255.0,10190.0,10210.0,10235.0,160.0,10235.0
