Date,High,Low,Open,Close,Volume,Adj Close
2019-03-11,25661.630859375,25208.0,25208.0,25650.880859375,309790000,25650.880859375
2019-03-12,25675.439453125,25522.169921875,25600.30078125,25554.66015625,317730000,25554.66015625
2019-03-13,25776.490234375,25571.310546875,25637.23046875,25702.890625,331410000,25702.890625
2019-03-14,25752.83984375,25621.310546875,25692.310546875,25709.939453125,302790000,25709.939453125
2019-03-15,25927.91015625,25649.69921875,25720.9609375,25848.869140625,616910000,25848.869140625
2019-03-18,25924.76953125,25785.66015625,25801.880859375,25914.099609375,399530000,25914.099609375
2019-03-19,26109.6796875,25814.919921875,25987.869140625,25887.380859375,342250000,25887.380859375
2019-03-20,25929.51953125,25670.630859375,25867.7890625,25745.669921875,321980000,25745.669921875
2019-03-21,26009.900390625,25657.779296875,25688.439453125,25962.509765625,335250000,25962.509765625
2019-03-22,25877.009765625,25501.44921875,25844.650390625,25502.3203125,386510000,25502.3203125
2019-03-25,25603.26953125,25372.259765625,25490.720703125,25516.830078125,303120000,25516.830078125
2019-03-26,25796.2890625,25544.779296875,25649.560546875,25657.73046875,305110000,25657.73046875
2019-03-27,25758.169921875,25425.26953125,25676.33984375,25625.58984375,270340000,25625.58984375
2019-03-28,25743.41015625,25576.689453125,25693.3203125,25717.4609375,237170000,25717.4609375
2019-03-29,25949.3203125,25771.669921875,25827.310546875,25928.6796875,300620000,25928.6796875
2019-04-01,26280.900390625,26071.689453125,26075.099609375,26258.419921875,295570000,26258.419921875
2019-04-02,26221.240234375,26122.310546875,26213.55078125,26179.130859375,250940000,26179.130859375
2019-04-03,26282.169921875,26138.470703125,26238.029296875,26218.130859375,271980000,26218.130859375
2019-04-04,26398.900390625,26212.779296875,26213.419921875,26384.630859375,233040000,26384.630859375
2019-04-05,26487.5703125,26370.8203125,26427.560546875,26424.990234375,229550000,26424.990234375
2019-04-08,26344.650390625,26246.029296875,26312.669921875,26341.01953125,229380000,26341.01953125
2019-04-09,26246.33984375,26103.140625,26243.5390625,26150.580078125,244410000,26150.580078125
2019-04-10,26209.490234375,26101.240234375,26173.7109375,26157.16015625,203130000,26157.16015625
2019-04-11,26229.880859375,26062.58984375,26188.2109375,26143.05078125,211680000,26143.05078125
2019-04-12,26436.6796875,26309.720703125,26357.7890625,26412.30078125,369910000,26412.30078125
2019-04-15,26424.849609375,26316.419921875,26407.759765625,26384.76953125,250620000,26384.76953125
2019-04-16,26530.7109375,26397.189453125,26482.189453125,26452.66015625,302340000,26452.66015625
2019-04-17,26501.01953125,26391.859375,26468.529296875,26449.5390625,367780000,26449.5390625
2019-04-18,26602.419921875,26444.529296875,26463.369140625,26559.5390625,332850000,26559.5390625
2019-04-22,26553.05078125,26458.609375,26510.76953125,26511.05078125,232570000,26511.05078125
2019-04-23,26695.9609375,26503.560546875,26513.830078125,26656.390625,311690000,26656.390625
2019-04-24,26680.580078125,26582.859375,26652.560546875,26597.05078125,283370000,26597.05078125
2019-04-25,26536.48046875,26310.279296875,26426.369140625,26462.080078125,296730000,26462.080078125
2019-04-26,26543.560546875,26392.55078125,26454.619140625,26543.330078125,317290000,26543.330078125
2019-04-29,26602.5390625,26520.75,26559.869140625,26554.390625,279450000,26554.390625
2019-04-30,26614.0390625,26419.470703125,26594.560546875,26592.91015625,340320000,26592.91015625
2019-05-01,26689.390625,26426.380859375,26639.060546875,26430.140625,303850000,26430.140625
2019-05-02,26454.689453125,26180.359375,26407.150390625,26307.7890625,287610000,26307.7890625
2019-05-03,26534.9609375,26370.08984375,26379.140625,26504.94921875,248900000,26504.94921875
2019-05-06,26476.26953125,26033.94921875,26160.619140625,26438.48046875,283020000,26438.48046875
2019-05-07,26276.900390625,25789.7109375,26276.900390625,25965.08984375,334960000,25965.08984375
2019-05-08,26118.099609375,25889.41015625,25933.7890625,25967.330078125,276420000,25967.330078125
2019-05-09,25884.890625,25517.390625,25878.849609375,25828.359375,334760000,25828.359375
2019-05-10,26019.3203125,25469.859375,25763.720703125,25942.369140625,294580000,25942.369140625
2019-05-13,25568.060546875,25222.509765625,25568.060546875,25324.990234375,361240000,25324.990234375
2019-05-14,25688.9609375,25384.029296875,25384.029296875,25532.05078125,291570000,25532.05078125
2019-05-15,25724.890625,25341.939453125,25400.130859375,25648.01953125,270720000,25648.01953125
2019-05-16,25957.630859375,25692.140625,25692.140625,25862.6796875,320960000,25862.6796875
2019-05-17,25948.740234375,25657.779296875,25719.94921875,25764.0,283760000,25764.0
2019-05-20,25751.7109375,25560.55078125,25655.310546875,25679.900390625,279560000,25679.900390625
2019-05-21,25898.26953125,25779.609375,25782.33984375,25877.330078125,260870000,25877.330078125
2019-05-22,25878.2109375,25755.109375,25818.4609375,25776.609375,241760000,25776.609375
2019-05-23,25657.990234375,25328.08984375,25657.990234375,25490.470703125,316940000,25490.470703125
2019-05-24,25670.810546875,25496.19921875,25551.0703125,25585.689453125,201370000,25585.689453125
2019-05-28,25717.630859375,25342.279296875,25616.55078125,25347.76953125,358980000,25347.76953125
2019-05-29,25231.4609375,24938.240234375,25231.4609375,25126.41015625,298930000,25126.41015625
2019-05-30,25218.5390625,25066.75,25139.939453125,25169.880859375,215240000,25169.880859375
2019-05-31,25046.310546875,24809.509765625,25046.310546875,24815.0390625,292230000,24815.0390625
2019-06-03,24935.2109375,24680.5703125,24830.16015625,24819.779296875,328240000,24819.779296875
2019-06-04,25343.76953125,24962.8203125,24962.8203125,25332.1796875,281690000,25332.1796875
2019-06-05,25544.66015625,25373.580078125,25451.0,25539.5703125,262660000,25539.5703125
2019-06-06,25800.30078125,25518.05078125,25567.44921875,25720.66015625,248070000,25720.66015625
